ResourceID,External Cross Reference Source,External Cross Reference Number
7f6b8d13-888b-4b4a-b408-a2571b5042d7,OASIS ID,molas1-47487
7f781a96-1ca5-4f6a-bb68-79063e6bc210,Site Code,CUZ97
7f8e7253-baf7-446f-9ab8-7307d89ced51,Site Code,CPY09
7f9dcb4b-269f-4439-b09d-6fb58f8d31f0,Site Code,LBU01
7fa264eb-1681-41c6-9453-1343a89bf38c,Site Code,SNF03
7fa507c5-8680-4286-97a4-9d3879af87e9,Site Code,DRU88
7faa2311-a894-4353-89d1-0196b334184c,Site Code,GTM02
7fb1d9eb-992d-4062-b7ae-43a6dc83401d,Site Code,244BHS65
7fb7f421-efa1-4a0f-9515-d456184aac17,Site Code,MPY88
7fb8c09e-fed1-4ab9-a88b-66dc2a40ac0b,Site Code,JAS91
7fc493c2-9d97-4211-8b6a-e71cc09977a4,Site Code,WMM02
7fca8be2-3fed-4694-a3fe-4c510eda533d,Site Code,MIL72
7fcbecce-5293-4992-87bf-de8dfa278bba,Site Code,HMF96
7fd346e2-9f2b-4414-8930-e0ba405fdb2f,Site Code,GLL93
7fd3f20c-db53-4359-b3d5-b4dd763db159,Site Code,NPG97
7fd46585-4656-4b39-81ff-f31cc04b50d4,Site Code,MLL86
7fddf8af-a3f0-4039-a08d-4fb8df98c971,Site Code,CBF05
7fe438e9-4897-4d36-99fb-e3dfc617dc76,Site Code,DWS03
7fe44bb8-5ba5-4c4d-8cbd-f1deec92cbe2,Site Code,PPT95
7ffbe9a6-ca62-412d-a323-a4eff2acc542,Site Code,L180/78
800320b0-81df-4072-b53f-97459af999f6,Site Code,EAH15
800320b0-81df-4072-b53f-97459af999f6,OASIS ID,preconst1-207589
800d04c4-90ca-4385-a323-768d5a651e47,Site Code,NGN97
800dcfdd-3f04-4e94-af09-2cefa99bb025,Site Code,WSE90
800eb1a2-2cec-42d1-82e6-b57adce8ad28,Site Code,HRA05
800eb1a2-2cec-42d1-82e6-b57adce8ad28,OASIS ID,thamesva1-9937
80104ba8-eed0-4498-ab07-16381d96f201,Site Code,RSA08
80104ba8-eed0-4498-ab07-16381d96f201,OASIS ID,preconst1-37313
80166711-d806-4dfa-b52d-36c354e812ba,Site Code,DKS92
802077fb-c84c-4df9-bd76-44ef1070486a,Site Code,MNO97
80279644-eb3f-4b7b-96cc-2df75b609435,Site Code,SCP04
802f252f-7987-4966-b175-4485a09626ee,Site Code,BJW07
802f252f-7987-4966-b175-4485a09626ee,OASIS ID,preconst1-23159
8032b2f5-d66a-4c75-97e3-e05397de6fb1,Site Code,LSM85
803c7b16-afdb-4e24-9d3f-adf0c911e58d,Site Code,PMM10
80592fdb-d6b7-43a5-81f8-783062daf0ff,Site Code,L93/77
8070a727-d2b1-468c-94f0-59db354b0d5d,Site Code,BAK99
80744eb1-06ef-4bd5-bcbf-caa89995dff6,Site Code,WFG30
8079807a-1f94-48d1-a1e2-ef3b0b87dab7,Site Code,WTM01
80916243-f718-4f3d-83a4-306c3449cc59,Site Code,CGD95
8099b52b-e773-4d87-a5fe-679aaeac2c56,Site Code,TBS88
809a438d-2c58-4eda-bdfb-3d7bfcc06c9e,Site Code,PPC06
809cf3c3-4278-4881-a5fa-b59a34107b8d,Site Code,EST83
80a8bdee-b655-4662-a837-fe9072c4d10a,Site Code,SYS94
80aa5b1d-3c7b-464f-9d5d-200b6e57ba6c,Site Code,XSF10
80b08e26-7e1f-40ee-bb2b-2ca0e88797ab,Site Code,GWC10
80b23dfe-00db-47da-b578-177a05a3d2b7,Site Code,MOY00
80b60129-a94b-45b2-a844-c9d1a5af5d4d,Site Code,BRU92
80b7a226-bfb0-444b-ac83-df9624bc94ce,Site Code,HLM94
80b8b4c5-9854-4139-bda5-adbb2ba3073a,Site Code,FLX05
80bf67b6-6701-4ab1-9629-a3decae4fbb7,Site Code,OKY04
80c3b5e8-b224-483b-a845-48f880cabb52,Site Code,BDQ10
80c3b5e8-b224-483b-a845-48f880cabb52,OASIS ID,thamesva1-76520
80ce804e-6393-4155-8cf1-79706f58f852,Site Code,VIG99
80d72817-b58d-430e-ade8-36d9cdf0de9e,Site Code,MIH95
80dfdd06-67fe-4442-aaee-bd2b0a9dc411,Site Code,OBN08
80dfdd06-67fe-4442-aaee-bd2b0a9dc411,OASIS ID,molasl-50212
80e484fd-5fd6-43bf-9eeb-73d3ce1b25d5,Site Code,QST01
80f083d6-92f6-411e-9fc4-d3cd29e7e06f,Site Code,QLY01
81002bbc-aff4-46d7-b6d6-4461202f6225,Site Code,AER03
81002bbc-aff4-46d7-b6d6-4461202f6225,OASIS ID,suttonar1-5549
81026b45-0114-416b-a97a-2d072b145f5f,Site Code,HML07
81026b45-0114-416b-a97a-2d072b145f5f,OASIS ID,molas1-35188
8105c69b-e1af-4f37-a387-2404e17c1edf,Site Code,AEH00
81071f52-ea81-4ab3-b0ab-59083ada3606,Site Code,FBH97
81133a55-1e5d-4178-8030-99069de3dab0,Site Code,GOV98
811f22eb-5987-4b6f-9601-8272a84e1e2e,Site Code,BTO94
8122aa88-2295-42e1-b53f-bb119635e078,Site Code,NAR10
81241c76-9d2e-48ba-954c-db36239972e9,Site Code,HBV98
812b2d35-e34d-46ee-aa26-c6b5235ec6bc,Site Code,MRO99
8139d245-a68f-4d23-9859-4e548bd42baf,Site Code,QUA15
813b974a-1e1f-4037-b7f4-a3408f6f4b43,Site Code,"OL-02407, OL-05307, OL-05807"
813b974a-1e1f-4037-b7f4-a3408f6f4b43,OASIS ID,molas1-49162
813fc898-30b4-4070-85c1-746497140571,Site Code,CTO99
8142321c-93c1-49c9-9874-e95057b8449a,Site Code,CUF07
8142321c-93c1-49c9-9874-e95057b8449a,OASIS ID,suttonar1-36547
81426067-463f-424d-989a-bdec4d0867a2,Site Code,FPR02
81445f96-0c2b-492c-a5bb-f6c285c5f7ad,Site Code,CNY99
814aac77-71d4-40db-afd5-d47936f61ab1,Site Code,THH04
814aac77-71d4-40db-afd5-d47936f61ab1,OASIS ID,aocarcha1-4118
81530637-0b51-470f-8dac-943ef594cd02,Site Code,LVT12
8162116c-9c3a-4f83-8045-6b077731874d,OASIS ID,archaeol7-35735
816ba16f-5406-45d1-8126-29c9221f3f00,Site Code,TLE95
816bc775-3954-4e28-adac-bc6742e729c5,Site Code,SNS87
81800998-b6ff-4f17-bef2-3652dfd323a3,Site Code,FSW01
818d2962-bcb8-4673-8ae4-7167954ddbb4,Site Code,GDY99
81964886-a1a7-4f95-a905-5d6cf0acfd0f,Site Code,VGF03
81a3ddc1-80e0-408e-9a4b-9e3d9e26b8fa,Site Code,HFH04
81a3ddc1-80e0-408e-9a4b-9e3d9e26b8fa,OASIS ID,molas1-4505
81aff45b-bd0b-4e24-a27d-eddde5874cba,Site Code,YPE02
81b0e590-58bc-4973-b3d2-8722ca02732a,Site Code,GM430
81c0b84b-244a-4524-bec6-f8ac4458e9c0,Site Code,YKW01
81d3b885-55dc-4625-9e02-7bc43e3609d9,Site Code,DUW00
81d77246-82cb-4c22-bc3e-96ff6f39ec17,Site Code,YEO07
81dc8df0-586c-4c9c-ad72-583f2b25aec6,Site Code,GNR97
81e2aaf3-a54e-4d50-9780-ae1ccd5c01b6,Site Code,EBS92
81e59465-0a20-4983-8ff5-8d0ccd948792,Site Code,OBD05
81e6c3e2-ca47-4ce3-8829-ed34a9d375dd,Site Code,SDY01
81f5d5ee-8b4b-4120-82d4-1f65e6f165bd,Site Code,GM89
81ff7692-1ac2-414e-a800-b96fe7744c4f,Site Code,SDV08
820dbb6f-bec6-4aa4-b0fe-4c2e217c6aaa,Site Code,PFW10
820fa89c-459f-4220-9856-8cbb6871d99c,Site Code,PRR98
8214e685-12dc-4322-9b22-5d7ef9b6138a,Site Code,CMR12
8214e685-12dc-4322-9b22-5d7ef9b6138a,OASIS ID,foundati1-120544
8215605f-abfb-4214-9643-9be79259e7ba,Site Code,CVC03
82175a56-1035-491e-a05c-d8ec8cf90018,Site Code,HPR96
821d30e1-26a3-467f-a7fd-917927948846,Site Code,DXL97
8220b122-b83a-4af0-b236-c8158f860b4d,Site Code,VAU06
8220b122-b83a-4af0-b236-c8158f860b4d,OASIS ID,molas1-20482
8226ea9e-9aea-49a0-943c-cabbd28f79ea,Site Code,BSJ08
8228bf1e-36ef-466d-9257-dfd36ce73fcd,Site Code,YKW01
8237358e-6df6-4dff-8941-98be3acc80db,Site Code,223BHS81
823ee727-97b4-45d3-a58f-fcd37c93e911,Site Code,YEL92
82461922-0f7d-475f-a698-3803dba213d7,Site Code,DNN12
82461922-0f7d-475f-a698-3803dba213d7,OASIS ID,preconst1-132098
8247ea58-91c3-4c9a-915c-ae174ee97721,Site Code,MLG11
8247ea58-91c3-4c9a-915c-ae174ee97721,OASIS ID,archaeol6-97473
824b706d-6e79-46df-9474-388ab1c4672c,Site Code,PYC07
824b79ad-2fa4-40e9-9701-2154f70b683b,Site Code,UMB04
824c896b-cad4-44b4-9fa3-d4efe16a7d4c,Site Code,EXN05
824c896b-cad4-44b4-9fa3-d4efe16a7d4c,OASIS ID,molas1-11280
8251ee49-d025-4dcf-a7ee-1f902b9d38d8,Site Code,MOD05
8251ee49-d025-4dcf-a7ee-1f902b9d38d8,OASIS ID,molas1-11241
825fb8f6-23d0-4e49-9a3b-a67fcbd07bfa,Site Code,LWC08
825fb8f6-23d0-4e49-9a3b-a67fcbd07bfa,OASIS ID,aocarcha1-39568
82608f19-77df-4ebc-afa2-adb38f7611a0,Site Code,NMF08
82608f19-77df-4ebc-afa2-adb38f7611a0,OASIS ID,foundati1-43402
8262137d-7392-4ecf-823e-00f273ec0fb2,Site Code,KII10
8262137d-7392-4ecf-823e-00f273ec0fb2,OASIS ID,preconst1-207543
8262bd7e-e64d-4766-b50e-8f287879832b,Site Code,GM196
8273f4af-23ff-4553-b576-66d36dfe8c4b,Site Code,MMC45
82771d35-2b6c-4eec-bf1a-d76e57aeb95f,Site Code,CUR95
827be92a-89df-4238-bf40-89fdcbb4cdb1,Site Code,GHM05
827be92a-89df-4238-bf40-89fdcbb4cdb1,OASIS ID,molas1-11856
82824e2b-d940-4b2b-84ad-448630e3c245,Site Code,KCE06
82824e2b-d940-4b2b-84ad-448630e3c245,OASIS ID,preconst1-19304
8288a863-3371-4aa8-a94e-925c761a3957,Site Code,MMY99
829084a0-2591-4567-a82f-7f7df4f5a8db,Site Code,L112/77
8291d437-74ce-4ec2-8201-101552ec270a,Site Code,BZY10
829d1a6d-4142-45aa-b0fd-85c021e0d46d,Site Code,LWM00
82ac6b05-d7c0-4b82-ba26-61b00e1f87ce,Site Code,BOM93
82ad606d-5c44-4fa4-b637-0ba1bff2dbf5,Site Code,FEH95
82cb210d-0078-4003-be0a-958f9becaf12,Site Code,LFE87
82cb7bac-99e0-456c-9056-3485409fb480,Site Code,TDS99
82ccd5de-fb9c-4436-9ce3-06f4f216c567,Site Code,OL-00605
82ccd5de-fb9c-4436-9ce3-06f4f216c567,OASIS ID,molas1-27914
82ccd5de-fb9c-4436-9ce3-06f4f216c567,OASIS ID,preconst1-120622
82d8f886-cb58-47fa-9fa7-96f66451c40d,Site Code,LNE00
82dc78a1-6878-44d2-989f-43660f3fffe4,Site Code,RUX07
82dc78a1-6878-44d2-989f-43660f3fffe4,OASIS ID,preconst1-26061
82df021a-ea78-43dc-ae3d-a83781fe7acb,Site Code,MBC13
82e2c159-b31f-4f3a-bc77-85dae75e1303,Site Code,FCH79
82ea3347-0dbf-450c-a1e1-fe2bebc8d016,Site Code,GSP08
82ea3347-0dbf-450c-a1e1-fe2bebc8d016,OASIS ID,molas1-52126
82ed4743-f482-4b5b-9b42-3c8829532906,Site Code,CAF01
82ee6fe8-e5d0-4062-9185-1aa75cca98ef,Site Code,DUM09
82ee6fe8-e5d0-4062-9185-1aa75cca98ef,OASIS ID,molas1-63734
82f696db-8145-420e-a207-36f6d346e509,Site Code,CIP05
82f696db-8145-420e-a207-36f6d346e509,OASIS ID,molas1-19712
82f995f3-241b-42d7-826b-b4a0973d2456,Site Code,KUR06
83011f53-db58-41bb-96b8-44912bf83928,Site Code,SJH93
830d3c01-f664-4015-a296-52e1c3859298,Site Code,CBG99
830fefa6-a32e-44aa-9842-223e0fdcaa12,Site Code,FUL89
831eef3f-92ab-4e10-9001-8534ee5b1310,Site Code,L459/79
8322c0b1-4d86-4833-9e9e-fc4fc3f2e998,Site Code,HWP07
8322c0b1-4d86-4833-9e9e-fc4fc3f2e998,OASIS ID,preconst1-52402
8327b11c-df3e-4be3-9b4f-d1168ff43ea7,Site Code,FUN01
8341f389-0cb1-496c-b6a4-7ef47fec2c8a,Site Code,SWY97
8344cc45-7f42-4706-a256-a68e8cf39c74,Site Code,PBV10
8344cc45-7f42-4706-a256-a68e8cf39c74,OASIS ID,preconst1-127107
8344cc45-7f42-4706-a256-a68e8cf39c74,LPA Planning Reference,10/02301/FULL
83626e82-fbf8-4574-8768-dfd62e8f689c,Site Code,WGG01
8364418c-2919-44f5-a139-32618b8a5ade,Site Code,YKW01
8374ffba-6c06-44a1-bccd-bf4c3b8ae005,Site Code,CSO00
83775703-ae93-4503-964a-3d6140f27bb3,Site Code,BES97
8382d510-63f2-42e2-8927-c47611c61b30,Site Code,TDH06
8382d510-63f2-42e2-8927-c47611c61b30,OASIS ID,preconst1-23201
838af3e2-01c8-4e02-a492-d513bcd50aba,Site Code,RYA99
838ca0ad-e83e-44e5-8aa5-7e05ccf0287f,Site Code,WMN05
838e9bd4-a31d-45cb-ad00-2dabab969d71,Site Code,BYO06
838e9bd4-a31d-45cb-ad00-2dabab969d71,OASIS ID,compassa1-17354
839c1091-3458-409f-a0de-c7e26ef9275e,Site Code,GMA99
839c1091-3458-409f-a0de-c7e26ef9275e,OASIS ID,gsbprosp1-22767
839fcd14-7fa2-4366-bcc7-c86b7cb883da,Site Code,BPM02
83af984d-f89d-4b12-9453-e105781e8c21,Site Code,NCQ09
83af984d-f89d-4b12-9453-e105781e8c21,OASIS ID,preconst1-57000
83b88b0b-a86b-499c-805f-97da7185a89d,Site Code,STD96
83bf0def-bbb1-48f5-9eb1-3334d8bdc2c5,Site Code,SNR92
83d12915-e551-4b28-9c38-567636f89d33,Site Code,HOM98
83d33c9d-fd5a-4181-91d7-5c2bf6699ca1,Site Code,MOK09
83e09848-51fa-4c5c-9ad8-e024209eb22c,Site Code,CCO13
83e9ef78-1909-4bd1-af28-4b8920cf3555,Site Code,BNA04
83e9ef78-1909-4bd1-af28-4b8920cf3555,OASIS ID,preconst1-9122
83eb7b82-272e-4b5c-8049-c93e5fc0a999,Site Code,RWC10
83eb7b82-272e-4b5c-8049-c93e5fc0a999,LPA Planning Reference,04/01230/OUT
83eb7b82-272e-4b5c-8049-c93e5fc0a999,OASIS ID,Archaeol2-100259
83fadf24-b3f6-4101-82fe-a72675500c0a,Site Code,GEM00
84041177-951f-4695-912d-88bc690d99c0,Site Code,GM338
8407d5d5-16fc-4e15-a40d-30530607fa26,Site Code,KNI06
8407d5d5-16fc-4e15-a40d-30530607fa26,OASIS ID,molas1-29224
840bbc00-abb7-42da-846a-1e0def53b834,Site Code,FUR87
840debd7-0df8-49e3-8155-4446aa93c1f0,Site Code,TOL103
840e6cab-bb70-416c-bde5-9cc7549025f7,Site Code,PWY98
841297ba-7a40-4437-8ebb-2f0466c9bc8b,Site Code,EZG08
841297ba-7a40-4437-8ebb-2f0466c9bc8b,OASIS ID,molas1-92088
8413afce-15b4-4062-bdf1-ec42a0b06680,Site Code,BRX07
8413afce-15b4-4062-bdf1-ec42a0b06680,OASIS ID,aocarcha1-27220
84167fd9-0a41-4284-abd2-5f8f7dd9f5ad,Site Code,BYQ98
8418e048-3d84-4060-979c-f9b14ad94a75,Site Code,ELY83
84238410-91fc-4354-9bb6-41a0b233bc57,Site Code,GSS95
8431042d-d9b5-4954-a14d-1b48a225da0b,Site Code,LB67
84390009-1de8-4e4f-bce5-1a3ad1bafabc,Site Code,RDS05
843abfe9-5839-4c82-8b43-ee146cb927e9,Site Code,JCH04
843be187-7572-4a4d-b401-e04a370187ca,Site Code,CGW05
84409cdf-1dfa-4485-bce8-36a384250db2,Site Code,HMD13
84409cdf-1dfa-4485-bce8-36a384250db2,OASIS ID,archaeol6-159701
844212c3-fad1-4541-9f33-8c722ae433fe,Site Code,ADN00
8449dd99-1584-4aa0-8891-fe2ce8c5930c,Site Code,CRD93
844a0de5-384b-497f-8f96-1c254dabbd95,Site Code,MGS96
844b9df3-ef0b-4b5e-8db0-1ac930a5c29d,Site Code,GM409
844f5443-ac2d-4980-b52e-762b270a2727,Site Code,YKW01
8459d497-7231-4016-8f95-8e1a836628c3,Site Code,DPC10
8459d497-7231-4016-8f95-8e1a836628c3,OASIS ID,wessexar1-113205
8463c43f-dad8-46a0-9e6f-71eb90b6d51b,Site Code,YKW01
848b215f-5dc1-4553-b2f6-3cf81487639e,Site Code,CWB93
848be62c-a424-4e43-b145-878c8f418ad4,Site Code,DRN12
8492c36c-6860-4f4d-8431-9755bdca8633,Site Code,HVI05
8492c36c-6860-4f4d-8431-9755bdca8633,OASIS ID,molas1-8616
8495a0ad-95f5-471b-8256-57273a85fd78,Site Code,MFB98
84abb64a-23ad-4d39-a313-6f9db8cca16f,Site Code,MDN98
84af6498-9a17-4163-92f1-ed36ffa83140,Site Code,NGW00
84c3aee0-148e-49e7-bb2f-c9d08289c02a,Site Code,WGV03
84c41475-1f9e-42b0-88e4-e1eb5b21b8c2,Site Code,UNR02
84c9aebd-3a01-4578-8d55-427bb705a0a0,Site Code,RYS09
84c9aebd-3a01-4578-8d55-427bb705a0a0,OASIS ID,preconst1-64204
84d60c59-e08f-4afd-b966-6dbe2b56b7b7,Site Code,GGK10
84dc7dd7-33b0-443d-9863-22d4fca093ea,Site Code,WAZ01
84e47673-f705-4627-8cc0-a99cbba92524,Site Code,GAS88
84e731d9-a4a2-4198-8084-10877c714e67,Site Code,HPK08
84f8af5c-1c40-4118-9b8e-c1395a4192fa,Site Code,AMT99
84fa1336-d6ad-4e80-9557-bd99a62e5bc4,Site Code,ATH92
84faf9fc-0ee1-47e3-b480-24192b33f381,Site Code,TAH90
8515f034-7755-47e0-80f7-fbd2b65df62c,Site Code,OKE02
851827a1-28db-4232-82ab-d060bda05681,Site Code,HSC94
8519956a-1464-4b56-a5cd-a11839dde4ba,Site Code,HAR13
8519956a-1464-4b56-a5cd-a11839dde4ba,OASIS ID,molas1-165382
85282fe6-5dde-4175-8a8b-42004c7e060b,Site Code,L114/77
8536107b-0182-4ce9-b3ea-d8ca0692b187,Site Code,NWK01
854699ad-5ad6-4d6b-8096-75920bf272f4,Site Code,UP-HW95
8556c005-0180-4806-82a7-72643c6d267a,Site Code,YKW01
856a666e-15fb-4e27-9637-5edadf1e0671,Site Code,NKE06
8573ca1f-adfc-4083-b45d-c5975745fa36,Site Code,JUT91
858c84b2-52a4-48b6-bd2b-f764421fa9d8,Site Code,LCG07
858c84b2-52a4-48b6-bd2b-f764421fa9d8,OASIS ID,preconst1-26526
8590b0b0-9700-4796-ba56-9c90aa3d9feb,Site Code,QUM07
8590b0b0-9700-4796-ba56-9c90aa3d9feb,OASIS ID,archaeol6-53718
85a21e6f-a5fe-42fd-92de-4ff48bc5be5f,Site Code,XRB92
85a3a4d7-3dde-4ad4-be3a-f56feddf9d61,Site Code,TOL110
85a870ae-b788-456b-ae06-8cb80cec2318,Site Code,QUO09
85aca9be-b6a0-4b32-a52d-fb8b09d87966,Site Code,LIB82
85b6ec2c-4d83-4abf-aac6-f9ab2200709c,Site Code,SMY12
85b96b32-2a24-4ca2-9658-8eb4c9faa1e2,Site Code,AUB04
85ba070a-9d47-4bd3-8d82-8f72cce3a437,Site Code,CSR95
85ba3e23-c307-48f3-90ae-a759282ade60,Site Code,LPH04
85bd614e-c8d9-41df-a978-800f28895a47,Site Code,WTW12
85c6e1b1-cd86-4515-96de-d06c6f562fd0,Site Code,OLK98
85d2e829-df97-480a-901f-32687ebce044,Site Code,LPF09
85d80969-68e9-4b7b-afdd-e396bf19c12d,Site Code,GM443
85ddd7fa-09ed-45a4-992f-743b52c3e3dc,Site Code,ACA08
85ddd7fa-09ed-45a4-992f-743b52c3e3dc,OASIS ID,molas1-43105
85deb133-f7c2-4f5f-849f-34e094e6ee6c,Site Code,PYA04
85ea61b4-8bde-4402-abcf-220b327b9978,Site Code,L587/85
85ea7f14-8812-47da-8734-cd2d72587b9e,Site Code,BKO00
85f376d3-7303-4f1c-9351-c3b114df0d7f,Site Code,YKW01
85f51436-e729-4e8b-bfcb-91e2e4e81115,Site Code,QER06
85f687bf-e903-4f56-9e39-113349ac1972,Site Code,DCPD89
85f88c22-8701-4296-9476-ded7077d2f46,Site Code,CNQ01
860052c6-2286-4305-8455-3d22b52e489f,Site Code,SWY97
8601628c-46dd-4205-a96e-c51ea5818f58,Site Code,WTD99
860afe3d-8893-4d27-a1c5-aae49e671ddc,Site Code,LAR92
8611743e-4dc1-4444-b609-0d2577c1cccd,Site Code,HHN99
861357ef-bbf3-4d99-9400-f03439adf9d5,Site Code,PKB07
8618fb5e-f518-4a1f-aa61-ac5653294990,Site Code,OLV03
86283312-c51e-4bc9-83fe-397905660dac,Site Code,SIS92
86289670-a425-44fd-be89-ffbed274d72b,Site Code,SGX08
86289670-a425-44fd-be89-ffbed274d72b,OASIS ID,wessexar1-65166
862ea8a8-14d0-4bd6-a770-e03902b755ef,Site Code,L80/77
86311808-6043-4bd5-8944-ceb66beca5ff,Site Code,HZD96
863bfcce-a12d-469a-b26b-8f53ab6117ae,Site Code,WRU09
863c50a1-da17-4762-b8e7-f92460d54301,Site Code,GVV04
863c50a1-da17-4762-b8e7-f92460d54301,OASIS ID,aocarcha1-43269
86431488-5828-4b29-bb2d-74d277b628c6,Site Code,UIN06
86431488-5828-4b29-bb2d-74d277b628c6,OASIS ID,aocarcha1-72113
864faa4a-27a2-4967-b231-078ad273086b,Site Code,FRG11
864faa4a-27a2-4967-b231-078ad273086b,OASIS ID,molas1-138055
865a6202-4a1f-4018-b6ab-2f7169019780,Site Code,BR78
86750ba6-45bc-463f-8fa9-34e692b30146,Site Code,HO-CP 96
86767ab5-dfcd-4962-ba1d-cc3c37af767d,Site Code,EWY01
8680929b-a69d-44f1-9367-1f9d2ebfcaa9,Site Code,HMS07
8680929b-a69d-44f1-9367-1f9d2ebfcaa9,OASIS ID,archaeol7-35931
8684ad09-050e-4b76-8048-5a7f7d81d52a,Site Code,HPS93
8689c04c-aaa6-4965-9984-86662ad1d33c,Site Code,CLR77
868bb81a-2f6d-451f-bc73-faca2311b449,Site Code,TZE08
868bb81a-2f6d-451f-bc73-faca2311b449,OASIS ID,compassa1-53352
86933db2-5e8c-4d45-bf3e-153533b30948,Site Code,Project No 6714/Site Code HIV14
86933db2-5e8c-4d45-bf3e-153533b30948,OASIS ID,archaeol6-197504
86975c3f-552c-4f5e-916e-89be931c1501,Site Code,MCI08
86975c3f-552c-4f5e-916e-89be931c1501,OASIS ID,molas1-57381
869895f7-c930-4e20-bac2-0f98dbcfd267,Site Code,GM172
8699b707-e861-4f86-b51f-12a81c8a5b33,Site Code,CNV08
86a1b026-cb6f-47d1-944e-5a54650bcf6c,Site Code,GAX09
86a1b026-cb6f-47d1-944e-5a54650bcf6c,OASIS ID,thamesva1-59022
86a443cf-f821-477d-af36-0693aeb3abc4,Site Code,HRY96
86a75205-592f-4787-bdd8-47de06a86953,Site Code,GM225
86a801a8-1e7e-482f-9bf5-ea5347c94870,Site Code,CAM76
86b11b99-60ac-4086-95a1-ad584915f99e,Site Code,CEB94
86b1c7cc-bbe2-4b65-90d8-e1419569dad6,Site Code,CSV85
86bb7f7c-1a19-4de1-a6dd-b07803576773,Site Code,HUN02
86cb4759-5349-4a65-8761-523a35db6229,Site Code,OBY95
86d7f346-8a9c-4d85-bbc2-420955be2114,Site Code,BRR93
86da0264-0e75-4ff2-8712-abd0506652d4,Site Code,EHL12
86da0264-0e75-4ff2-8712-abd0506652d4,OASIS ID,preconst1-119791
86e1deb0-00d2-4868-bced-282267d8d092,Site Code,AND98
86ef944e-e49e-4712-bf04-74c9d446463f,Site Code,SLP03
86f8c2fc-90b7-49c6-af74-2b12b5cd98d8,Site Code,ECU09
86f8c2fc-90b7-49c6-af74-2b12b5cd98d8,OASIS ID,molas1-67594
8705c22a-128b-46ae-97ab-85400f6e67a7,Site Code,GM180
87071f74-22ef-4360-ab55-f725ff36502b,Site Code,HES01
8713c61d-58ca-424a-845f-4fd776c524ab,Site Code,IG-GH91
871c78f2-a908-4d56-959f-d95f61944c48,Site Code,CRQ04
871c78f2-a908-4d56-959f-d95f61944c48,OASIS ID,preconst1-9649
8723a442-248a-486d-9e16-5f36e52d33c7,Site Code,LPL11
8723a442-248a-486d-9e16-5f36e52d33c7,OASIS ID,molas1-124055
8723b15d-d356-4cf6-a477-778113b9fac7,Site Code,PNB00
872e8d23-b6dd-4bac-bf8f-e7b60bc1911e,Site Code,OKA93
87335bbb-f9dc-4947-b411-b13157f2d555,Site Code,ODD97
873cabe8-e8e7-41f1-a8e9-37a6385280b1,Site Code,BFS88
87460abf-b800-47aa-b7f4-97daff84293c,Site Code,GM155
875e2dba-0aff-4dbf-9a3a-a3c5f5824bc4,Site Code,BA-WS91
876a1609-17b1-44cd-9ead-536d02d22d5d,Site Code,KVD07
876a1609-17b1-44cd-9ead-536d02d22d5d,OASIS ID,molas1-56060
87749a1b-e9f0-4d8d-9c03-2f25580bb8ae,Site Code,L554/83
877e8c6a-fa68-46db-976e-f63609d9ea5c,Site Code,FNS72
8792a475-b632-4ccb-b829-090b3001af16,Site Code,IGS08
8792a475-b632-4ccb-b829-090b3001af16,OASIS ID,molas1-42027
8793600e-4682-4b23-a37d-ebadde983c46,Site Code,WFG8
87a0e420-8fc0-4e6a-a8a6-d124594150e1,Site Code,CPPCR85
87a159b2-b942-4a83-af0b-cffad4c6707f,Site Code,JSW06
87a159b2-b942-4a83-af0b-cffad4c6707f,OASIS ID,molas1-17457
87a2eb3b-0de3-4744-b25b-6612307bee07,Site Code,MAC89
87bacc2b-8bdd-4282-98cb-5178e21b6467,Site Code,GBL05
87c52ae9-616b-44b2-a205-6dc357d17608,Site Code,PYW98
87c91af0-fce2-428d-b913-a49242eff2bf,Site Code,SJN97
87cbf8d0-b18a-424a-87cd-8b8d98948184,Site Code,UNH04
87cf44c6-aa26-4309-948c-0d0b0c41b276,Site Code,GMF03
87d04260-9286-4a03-bfb1-db4d63c3a9e2,Site Code,KHS98
87d3c685-508a-4887-8eac-ca0b4c048ca9,Site Code,ENG13
87d3c685-508a-4887-8eac-ca0b4c048ca9,OASIS ID,molas1-176960
87d634db-2bbc-4853-a279-5eaa4bab8120,Site Code,BTB89
87da25bf-1094-4673-8756-81a95f84be42,Site Code,OKS00
87db84a8-4cda-488c-8a31-6fbde6ad929a,Site Code,NMI09
87db84a8-4cda-488c-8a31-6fbde6ad929a,OASIS ID,preconst1-77399
87e0fcad-9011-4a98-a58d-8f11521b0bb8,Site Code,CUZ97
87e6e400-3582-482c-a9e6-6875ef95e1e5,Site Code,WPA61
87f57d3e-6939-4419-8266-0667fbd148dd,Site Code,WEO05
880d9fb9-178d-4429-8c01-18cc442ae11d,Site Code,BW67
880e8f88-0795-46c7-b4de-6109189cd095,Site Code,LTR53
880e8f88-0795-46c7-b4de-6109189cd095,OASIS ID,enfielda1-42925
88115776-5698-454c-916d-65f4143776ae,Site Code,XSP10
8813fad4-36e5-4566-bc6b-cb13eb7b0842,Site Code,WIZ05
8813fad4-36e5-4566-bc6b-cb13eb7b0842,OASIS ID,molas1-53898
88150361-d2c3-4b8b-91e3-9e4eead18025,Site Code,RAY92
881eaf24-ea94-4cd2-bfbf-77af394acaa9,Site Code,GLX12
