ResourceID,ResourceID2,AdminArea,AdminAreaType,Currency,Address Status,Building Name,Building Number SubStreet,SubStreet,Building Number,Street,Locality,Town,Postcode,EventUID,RecordType,Name Type,Name,DateFrom,DateTo,Description Type,Description,Notes
38c63a61-a1e6-4d48-bfaf-49bcb61e2ce6,38c63a61-a1e6-4d48-bfaf-49bcb61e2ce6,City of Westminster,Borough,Current,Primary,,,,8-9,Long Acre,,London,WC2,ELO2490,Event - Intervention,Primary,Geotechnical Survey at Long Acre,2000-11-01,2000-11-30,Full,"The excavation by contractors of four test pits in November 2000 within the standing building at 8-9 Long Acre and 16 Garrick Street, WC2 was monitored by Museum of London Archaeology Service. For earlier work at this site see ELO2489. Natural gravels were cut by two pits and truncated by the construction of the modern basement walls and concrete floor slab.",
392fcda6-f229-4c12-8125-c7562e0d138a,392fcda6-f229-4c12-8125-c7562e0d138a,Barnet,Borough,Current,Primary,Church End Farm,,,,Greyhound Hill,,London,NW4 4JT,ELO6771,Event - Intervention,Primary,Excavation at Church End Farm,1961-01-01,1966-12-31,Full,An archaeological excavation was undertaken by the Hendon and District Archaeological Society between 1961-1966 at Church End Farm.   The excavation encountered six identifiable Post Medieval building phases up to the demolition in 1961. 12 unusual ceramic bird nesting pots were also recovered.  In addition to the Post Medieval features a single sherd of Roman pottery and four sherds of Medieval pottery were recovered.  * Natural Dollis Hill gravel and London Clay were recorded at c.89m AOD *,"A GIS polygon was drawn over the approximate area of the site, no mapping available. Mapped at 1:1250 using OS MasterMap as a base."
393af012-e814-48d3-9706-def94e7451b0,393af012-e814-48d3-9706-def94e7451b0,City of London,Borough,Current,Primary,,,,53-57,Carter Lane,,London,EC4,ELO392,Event - Intervention,Primary,Excavation at Wardrobe Court,1998-07-20,1998-08-01,Full,"An archaeological excavation by Museum of London Archaeology Service between the 20th July to 1st August, 1998, at 53-57 Carter Lane, 1-5 Addle Hill, 6-10 Wardrobe Place, 146A Wardrobe Terrace, London.  Four test-pits and five trenches were excavated by the Museum of London Archaeology Service. The Western Stream traversed the site from north-south. During the Roman period the floodplain gravels had been quarried. Later Roman consolidation layers overlay the truncated gravels.  The archaeological observations demonstrated that by the early 13th Century, and no earlier than the late 11th Century, the stream was infilled. It is suggested here that the stream was a ditch, rather than a natural topographic feature, by the time of its backfilling. It was at least be partially infilled by c 1114. The ditch was probably associated with Baynard's Castle, located to the west of the site and dating from c 1087. Medieval foundations cut into the ditch backfill were part of the building known from AD 1345-59 as Beauchamp's Inn, and later as the Great Wardrobe.  The Wardrobe buildings were destroyed in the 1666 Great Fire, represented by a layer of burning extending across the truncated foundations. No finds or features earlier than Roman were encountered.  *Truncated Alluvial gravels were recorded at between 7.85m OD and 10.00m OD.*",
394c35de-84df-42d6-a09c-3d925e331259,394c35de-84df-42d6-a09c-3d925e331259,Croydon,Borough,Current,,,,,,,,,,ELO4673,Event - Intervention,Primary,Trial Trench at Drummond Centre Phase II,1996-07-01,1996-07-11,Full,"An archaeological evaluation was carried out by Geoff Potter on behalf of Museum of London Archaeology Service in July 1996. There was heavy post-Medieval and modern disturbance, but struck flint and possible evidence of Prehistoric activity was located.",
395d71d3-0f0a-4ffc-bfbc-0aa402cf3bb2,395d71d3-0f0a-4ffc-bfbc-0aa402cf3bb2,Barking and Dagenham,Borough,Current,Primary,Warren Farm,,,,Whalebone Lane North,Marks Gate,Romford,RM6 5LD,ELO4436,Event - Intervention,Primary,Excavation at Warren Farm,1998-01-01,1988-12-31,Full,"An archaeological excavation was carried out by Passmore Edwards Museum in 1988 at Warren Farm prior to gravel extraction.  The excavations revealed evidence both artefactual and stratigraphy that the site had been periodically occupied from the Mesolithic to the Post Medieval periods. Work was conducted ahead of proposed aggregates extraction, and later work was also conducted under PPG16 conditions for that reason.   Elements of particular interest which were preserved in situ were a Late Bronze Age curvilinear enclosure, an early Roman triple-ditched enclosure and the World War Two gun emplacements.",GIS point replotted as polygons covering areas of trenching indicated in report SLO 80142. Polygons plotted on OS Mastermap at 1:6000. 24/02/2009.
39918c92-c100-40a7-963c-50528b3a0517,39918c92-c100-40a7-963c-50528b3a0517,City of London,Borough,Current,Primary,,,,5-37,Camomile Street,,London,EC2,ELO1448,Event - Intervention,Primary,"Test Pit at Kempson House & Bishopsgate Street (106-126), Bishopsgate House",2000-02-17,2000-03-13,Full,"The Museum of London Archaeology Service undertook an archaeological evaluation at Kempson House (25-37 Camomile Street) and Bishopsgate House (106-126 Bishopsgate Street), London EC2 in 2000. The evaluation revealed that truncated ground sealed in some places by layers of redeposited Roman layers. The Roman extra-mural City Ditch, parallel to the Roman wall was recorded with a base level of 9.09m OD. The recut Medieval City Ditch crossed the site and its Post Medieval backfills were recorded. These were deposited c AD 1600.  *Natural alluvial gravels recorded at maximum of 9.99m OD and  brickearth truncated at 10.22m OD-10.54m OD.",
39d58814-2584-4039-9008-b7279d895f5a,39d58814-2584-4039-9008-b7279d895f5a,Richmond upon Thames,Borough,Current,,,,,,,,,,ELO170,Event - Intervention,Primary,Test Pit at The Melon Yard/Real Tennis Court Lawn,1998-05-14,1998-06-02,Full,"Seven test pits were investigated by Oxford Archaeology. Two test pits, number 4 and 6, revealed only garden activity only. Walls of Henry VIII's Close Bowling Alley were found in test pits 1, 2, 3 and 7. Another sixteenth Century wall, purpose unknown, was found in test pit 5. No earlier features were found. Later eighteenth Century demolition deposits and eighteenth to nineteenth Century garden soils were found.",
39d8afd5-14c2-468a-ba2e-01a84349d04d,39d8afd5-14c2-468a-ba2e-01a84349d04d,City of Westminster,Borough,Current,Primary,,,,25-37,Marsham Street,,London,WC1,ELO10426,Event - Intervention,Primary,Evaluation at Marsham Street Nos.25-37 and Tufton Street Nos.46-50,1998-06-01,1998-07-31,Full,"An evaluation by Museum of London Archaeology Service at nos 25-31 Marsham Street, Wesminster, London WC1 in October and November 1998, following a standing building recording (see ELO10427) and demolition of those buildings.  The investigation recorded a thick layer of sandy silt, including brick and tile, dumped to level up the site before Marsham Street was laid out (documented 1688).  This dump deposit was overlain by structural remains including walls, drains and remnants of cellar flooring, chiefly dating to the 18th and 19th Centuries.   *Natural alluvium was recorded at a height of 0.75m OD.*","GIS polygon created to cover approximate area under investigation 15/01/2010.  Area captured at 1:1,250 scale using OS Mastermap."
39fd8392-917a-47d8-865c-5a3bed3b81ff,39fd8392-917a-47d8-865c-5a3bed3b81ff,City of Westminster,Borough,Current,Primary,,,,14,Charles Street,,London,,ELO14442,Event - Intervention,Primary,Watching Brief at Charles Street,2011-08-17,2011-10-11,Full,"Archaeological watching brief by AOC in 2011. A total of ten pits and an area of bulk reduction were monitored. A series of natural and re-deposited materials comprising London Clay overlain by natural brickearth and re-deposited brickearth material was recorded, cut into by the foundations/basement of the existing building.  No archaeological remains were observed during the works on site.  *Natural clay was recorded at heights of between 12.3 and 13.8mOD*","GIS polygon created 27/10/2014 and mapped at 1:1,250 scale using OS Mastermap"
3a1ee562-43d8-4c25-9ce9-9d942e899e16,3a1ee562-43d8-4c25-9ce9-9d942e899e16,City of London,Borough,Current,Primary,Watling House,,,12-16,Watling Street,,London,EC4,ELO16101,Event - Intervention,Primary,Watching Brief at Watling House,1954-01-01,1954-12-31,Full,"An archaeological watching brief by the Guildhall Museum at Watling House, City of London EC4 in 1954.  The earliest identifiable remains were a small number of Neronian-period pits, followed by Flavian buildings. In a further period two buildings were constructed on the Watling House site; both had floors either of mosaics or opus signinum, and at least five rooms could be identified. These buildings were damaged and probably destroyed in the Hadrianic fire. Post-Hadrianic structures, one on a slightly different alignment, were also summarily recorded, as was the presence of dark earth on the Watling House site.  Post-Roman features and finds recorded included incomplete vessels of Siegburg and Cologne stonewares, clay pipes, two brick-walled cesspits, a fragment of east-west ragstone wall, a chalk-lined cesspit, and a rectangular ragstone cesspit or cellar divided in the 15th Century by a chalk partition. This cesspit was recorded in the slit trench for the east retaining wall of the new building; and was probably within the grounds of La Rouge Sale, a prominent tenement, whose grounds to the east were explored on the Watling Court (WAT78) site. The Watling House cesspit seems to have lain at the south end of the Medieval court of the house, and therefore probably under the main range.",
3a2c2713-8127-4e62-89f7-2b86ade91aa1,3a2c2713-8127-4e62-89f7-2b86ade91aa1,Bexley,Borough,Current,,,,,,,,,,ELO2738,Event - Intervention,Primary,Watching Brief at Bronze Age Way,1995-04-01,1996-05-31,Full,"Excavations in deep peat deposits revealed worked wood and a section of a hurdle-built trackway, which were confirmed as Bronze Age in date. Systematic sampling of sand below the peat during construction work identified and extensive late Mesolithic flint industry, debitage suggesting the manufacture of tranchet axes. Preliminary carbon dating of peat sealing fragments of Grimston-Lyles Hill type pottery indicate and unusually early Neolithic date for this.  The investigations also recorded caves, which were possibly used  in the Second World War as air raid shelters, however this cannot be clarified.",GIS polygon was created using the location of the site at a scale of 1:1250 using OS MasterMap as a base.
3a425060-dcc9-48ea-9d12-e784221199aa,3a425060-dcc9-48ea-9d12-e784221199aa,City of London,Borough,Current,Primary,,,,60,Gracechurch Street,,London,EC3,ELO3355,Event - Intervention,Primary,Watching Brief at Gracechurch Street,1995-01-01,1995-02-28,Full,"An archaeological watching brief by Museum of London Archaeology Service at Gracechurch Street and Fenchurch Street, London EC3 in 1995.  The only archaeological feature discovered was the south-west portion of a stone-lined well of late Medieval date.",
3ac365d1-847e-44ed-89ec-9fcc9acc9118,3ac365d1-847e-44ed-89ec-9fcc9acc9118,City of Westminster,Borough,Current,Primary,,,,287-291,Oxford Street,,London,,ELO13015,Event - Interpretation,Primary,Desk Based Assessment at Oxford Street,2012-12-01,2012-12-31,Full,"A desk based assessment was undertaken in December 2012 by Museum of London Archaeology at 287-291 Oxford Street and 11-12 Hanover Square.  The site is likely to contain the truncated foundations, wells or pits associated with 17th-19th centruy shops, houses and gardens. The base of the deep mid 17th Century Civil War defensive ditch may run through the site. There may also be the possibility of Prehistoric artefacts.",A GIS polygon was drawn over the approximate location of the site. Mapped at 1:1250 using OS MasterMap as a base.
3ac72b8c-a4c0-4eba-ab3f-5fa678347001,3ac72b8c-a4c0-4eba-ab3f-5fa678347001,Barking and Dagenham,Borough,Current,Primary,Formula 1 Hotel and Ibis Hotel,,,,West Bank,,Barking,IG11,ELO9022,Event - Interpretation,Primary,Desk Based Assessment at Highbridge Road/West Bank,1997-06-01,1997-06-30,Full,"A desk based assessment took place between West Bank and Highbridge Road, Barking in June 1997 by Museum of London Archaeology Service. The site was shown to have a moderate to high potential for Prehistoric archaeology with nearby wooden structures and trackways surviving, along with a Bronze Age watercourse, however, no Bronze Age settlement had been identified. Potential for Roman remains was considered low and the potential for Saxon remains was thought to be moderate to high due to the vicinity of the Medieval Barking Abbey. To the north of the development area evidence was produced of several collapsed Medieval timber structures.",GIS polygon was created using the location of the site at a scale of 1:1250 using OS MasterMap as a base.
3ad1e20f-fd49-414a-b4cd-86ce0b64fc3f,3ad1e20f-fd49-414a-b4cd-86ce0b64fc3f,Greenwich,Borough,Current,Primary,Cutty Sark Station,,,,Creek Road,,London,E10,ELO44,Event - Intervention,Primary,Excavation at Cutty Sark Station,1999-09-08,2001-01-26,Full,"Investigation carried out in two parts Sept 1999 - excavation of Trenches 1-3 and January 2001 - excavation of trenches 4 & 5.  Underlying geology is gravel between 0.14m OD & - 0.48m OD, alluvial gravel covering the gravel - maximum recorded level at 1.45m OD.  Earliest evidence for human activity is dumped deposits dated to 12th Century, probably laid down to consolidate & reclaim marshy ground, an undated ditch may also be part of this watertable management. A 13th Century refuse pit recorded suggests site was then still marginal land on the periphery of a settlement. A 16th Century building fronting onto Greenwich Church Street was recorded this being quickly superseded by two buildings - apparently separated by an alley. Building evidence relates to wall foundations and surface layers, with a hearth recorded on one of the later buildings. Property divisions established by the buildings in the 16th Century appear to remain largely intact until modern times. Evidence of an 18th Century building also indicated fronting Church Street indicated by the presence of a chalk-lined cellar.  Water for the properties was probably drawn from wells at the rear, one of which was recorded. New property divisions established during 18th Century, and a north-south wall foundation may define properties fronting onto Thames Street. A further brick cellar may indicate the remains of a building -built on previously open ground - fronting Creek Road. Municipal services probably installed in the late 19th Century in Greenwich Church Street were also recorded and include a service trench and a conduit perhaps for gas.",
3af8a7b7-9ccb-4da0-9c12-9e76c671b221,3af8a7b7-9ccb-4da0-9c12-9e76c671b221,Hounslow,Borough,Current,Primary,,,,88-97,High Street,,Brentford,TW8,ELO2872,Event - Intervention,Primary,Open Area Excavation at Catherine Wheel House,1972-01-01,1972-12-31,Full,POTTERY ASSEMBLAGE FROM A SHALLOW SCOOP.,
3afefd08-e7e5-4815-9ff1-79c7847bcb18,3afefd08-e7e5-4815-9ff1-79c7847bcb18,City of London,Borough,Current,Primary,,,,1,London Wall,,London,EC2,ELO8512,Event - Intervention,Primary,Watching Brief at Plaisterers' Hall,1998-08-04,1998-08-21,Full,An archaeological watching brief by Pre-Construct Archaeology in August 1998 beneath a party wall between 1 London Wall (Plaisterers' Hall) and 1-6 Aldersgate Street.   Evidence of the probable Medieval City Ditch was observed at a top height of 11.50m OD and a base height of 9.35m OD.  *Natural sandy gravel was observed at a height of c 9.35m OD. *,
3b122061-dc96-4be7-8b48-06617a6c2f9c,3b122061-dc96-4be7-8b48-06617a6c2f9c,Bromley,Borough,Current,,,,,,,,,,ELO332,Event - Intervention,Primary,Watching Brief at Ramsden School,1996-07-10,1996-07-23,Full,A watching brief was carried out from the 10th to the 23rd July to observe the reduction of several house plots and the main access road by Sutton Archaeological Service. All finds of pottery and building material were modern in date. The sequence of the deposits indicated that the surviving natural surface had been scraped or reduced during landscaping for the school.,
3b37def4-9ddb-4b13-a545-1a196b0bb45d,3b37def4-9ddb-4b13-a545-1a196b0bb45d,Hounslow,Borough,Current,Primary,,,,1-3,Douglas Road,,Hounslow,,ELO3183,Event - Intervention,Primary,Trial Trench at 1-3 Douglas Road,1985-01-01,1985-12-31,Full,TRIAL EXCAVATIONS BY West London Archaeological Field Group 1985 FOUND EVIDENCE OF LATE MEDIEVAL/EARLY POST-MEDIEVAL GRAVEL QUARRYING.  NEGATIVE EVIDENCE ON PRESUMED ALIGNMENT OF NEARBY LONDON-SILCHESTER ROMAN ROAD.,
3bceff6a-e23a-4554-81ef-1961ca7fa3f0,3bceff6a-e23a-4554-81ef-1961ca7fa3f0,Southwark,Borough,Current,Primary,,,,16-26,Borough High Street,,London,SE1,ELO12273,Event - Intervention,Primary,Watching Brief at Borough Market Viaduct,2010-05-01,2010-05-14,Full,"The breaking out of basement slab of six pile locations was monitoried in mid May, 2010, by Museum of London Archaeology for Thameslink redevelopment. Evidence of Roman and Post Medieval activity onlywas initally recorded. Monitoring ceased around the 21s May when all pit caps had been opened and then excavation of the trenchs commenced.",GIS polygon created 18/05/2012 at 1:1250 using OS mastermap. Site outline based on plans from unpublished CAD illustration of all Borough Market Viaduct programme sites (Level2_digitisedplot)
3bd9b1f0-3c78-403f-ac6b-51b44ff1f792,3bd9b1f0-3c78-403f-ac6b-51b44ff1f792,City of London,Borough,Current,Primary,Moor House,,,1,London Wall,,London,EC2,ELO16588,Event - Intervention,Primary,Watching Brief at Moor House to Beech Street and 1 London Wall to Fore Street Cable Trench,2002-11-12,2003-01-24,Full,"An archaeological watching brief by the Museum of London Archaeological Service, November 2002-January 2003 on a cable trench from Moor House to Beech Street and No 1 London Wall to Fore Street, London EC2.   Special attention was paid to work carried out across the top of Noble Street and along Wood Street where the trench passed over the line of the Roman and Medieval City Wall and the Roman Cripplegate Fort.  A series of large blocks of masonry were recorded in the trench as it crossed Wood Street; these may be the remains of the Medieval gatehouse of the City wall. A causeway was also found extending out from the wall. Evidence was recorded for the Roman footings of the wall and the later Medieval footings, the latter probably associated with the rebuilding and strengthening of the wall. No further archaeological deposits were observed along the length of the trench.  *Natural deposits were not recorded in the trench*",
3bf9ce28-54d0-4795-8434-95034dbf08ae,3bf9ce28-54d0-4795-8434-95034dbf08ae,City of London,Borough,Current,Primary,,,,2,Charterhouse Street,,London,EC1,ELO16133,Event - Intervention,Primary,Watching Brief at Shoe Lane,1954-01-01,1954-12-31,Full,"An archaeological watching brief at Shoe Lane, 2 Charterhouse Street and 10 Holborn Viaduct by the Guildhall Museum in 1954.  A Roman cremation was recorded. Bones were contained in the lower half of a decorated grey ware olla set in natural clay. A chalk cesspit produced a group of artefacts of the first quarter of the 18th Century: glass and clay tobacco pipes.",
3bfefbac-1502-43d6-a6c9-b1c64d8d35d4,3bfefbac-1502-43d6-a6c9-b1c64d8d35d4,Islington,Borough,Current,Primary,,,,40-41,Chapel Market,,London,N1,ELO3034,Event - Intervention,Primary,Watching Brief at Chapel Market,1993-12-02,1994-01-19,Full,"The Museum of London Archaeology Service undertook a watching brief on the site between the Sainsburys' supermarket and the Woolworths store at 25 - 29 Liverpool Road, London N1 between December 1993 and January 1994.",
3c32dca4-65bb-4fc8-a4d6-27e36fac71ef,3c32dca4-65bb-4fc8-a4d6-27e36fac71ef,Hounslow,Borough,Current,Primary,,,,233-246,High Street,,Brentford,TW8,ELO2870,Event - Intervention,Primary,Open Area Excavation at 233-246 High Street,1970-01-01,1970-12-31,Full,"OCCUPATION LAYERS, DITCHES, PITS & POST HOLES.",
3c33c8fc-e34f-43b5-a792-306b3fe1cf8e,3c33c8fc-e34f-43b5-a792-306b3fe1cf8e,Newham,Borough,Current,,,,,,,,,,ELO8672,Event - Survey,Primary,Building Survey at Northern Outfall Sewer And Associated Structures,2007-03-01,2007-11-01,Full,"The Museum of London Archaeology Service and Pre-Construct Archaeology were commissioned by the Olympic Delivery Authority to analyse and record the Northern Outfall Sewer and its functionally and structurally associated structures. The sewer and structures were to be removed or altered in order to redevelop the site. The investigation of the structures took place periodically from March through to November 2007. The section of Northern Outfall Sewer which falls within the Olympic development site includes with the Greenway Bridge over the River Lea, the Greenway Bridge over Marshgate Lane and Pudding Mill Lane, the Pedestrian Subway, Abbey Lane Pedestrian Bridge, the Pedestrian Bridge spanning the Channelsea River and the Pedestrian Viaduct of the Outfall Sewer. These elements were recorded, researched and analysed.  The oldest structural remains date to the initial outfall sewer construction period of the late 1850s and early 1860s. The construction of the sewer was triggered by a series of public health crises in London, culminating in the 'Big Stink of London' in the late 1850s, and occurred as a direct result of the formation of the Metropolitan Board of Works. Their head engineer, Joseph Bazalgette, oversaw the construction of the sewer. The rising population of the area served by the sewer over the following decades necessitated the 1904-05 expansion of the section from Old Ford to Barking by two extra sewer pipes on the northern side. The following years saw little in the way of major alteration, being a period of maintenance and repair rather than large scale works. The years 1940-41 saw the sewer become a casualty of German bombs, but despite numerous hits little real damage was done and the structure was repaired. The post-war period saw very little change for the sewer until the late 1980s, when efforts to construct and maintain green areas in and around London resulted in the renovation of the footpath on the sewer embankment to create the Greenway, a footpath and cycle route.",
3c44a8c2-a9a6-44a7-a82d-a7cc9112afbd,3c44a8c2-a9a6-44a7-a82d-a7cc9112afbd,City of Westminster,Borough,Current,Primary,,,,9-15,Neal Street,,London,WC2,ELO4190,Event - Intervention,Primary,Watching Brief at Old Brewer's Yard/Mercers' Block D,1997-05-01,1997-11-30,Full,"Excavation by the Museum of London Archaeology Service in 1997 at 9-15 Neal Street, 107-115 Long Acre and 5 Langley Street WC2, commonly known as ""Mercers' Block D"" or ""Old Brewers' Yard"". This followed a trial trench evaluation in 1995 (ELO10422). An archaeological watching brief in May 1997 defined the actual areas of surviving archaeology which corresponded closely to the area predicted in the evaluation. To the rear of 9-15 Neal Street all surviving archaeological strata were therefore hand excavated in June and July 1997. A watching brief was maintained to November 1997 on contractors' groundworks in the basement of the Long Acre building (where the exposed gravels were inspected for archaeological features) and the principal area of new building construction, the former warehouse to the south of Brewer's Yard (while contractors removed the deep 18th and 19th Century vaulted basements). Four pits were observed cutting the natural gravels; all had been truncated by later activity but seemed to have originally been at least 2.0m in diameter and 0.5-1.0m deep, and may indicate Saxon quarrying for sands and gravel for surfacing yards and alleys in Lundenwic. The area appeared to have been levelled with a sandy silt deposit prior to the construction of a metalled area. The animal bone recovered from the dumped material was characterised by butchered cattle waste. Two successive very compact gravel layers were observed at the northern end of the main excavation area at c.19.32m OD, cut by a shallow linear feature, possibly a drain, or beam slot for a timber structure. The gravel 'road' may have been made in the 8th Century, and a large pit was found dug to the side of it. The gravel surface and the area to the south-east were covered by a dumped layer containing domestic rubbish and butchery waste. The area appeared to be damp and it continued to be used for pitting and dumping, probably to dispose of domestic and butchery waste from nearby occupation during the 8th and 9th Centuries. In the late 9th Century the area seems to have been used for agriculture, which continued with little interruption until the 17th Century. Very fragmentary remains of a building dating from the development of the area by the Mercers Company in the 17th Century were found, in addition to the extensive vaulted cellars of an 18th and 19th Century brewery. *Gravels at 19.65-19.87mOD on the southern (Long Acre) frontage and c.19.00mOD to the north (Brewers Yard). Overlying brickearth survived only in the south-east corner of the site, at 20.02mOD*",
3c4b95d8-a6bd-4e3b-99f9-b88f8beadc5c,3c4b95d8-a6bd-4e3b-99f9-b88f8beadc5c,City of London,Borough,Current,Primary,,,,87-89,Aldgate High Street,,London,EC3,ELO16869,Event - Intervention,Primary,Evaluation at Aldgate High Street,1995-07-03,1995-07-07,Full,"An archaeological evaluation (JRY95) by the Museum of London Archaeology Service between the 3rd and 7th July, 1995, at 87-89 Aldgate High Street/37 Jewry, City of London, EC3.  Two test pits were excavated in areas which would be affected by the insertion of pile caps during the proposed development. The western test pit, Test Pit 1, was in an area identified as being close to, or on the line of, the Roman City Wall, a Scheduled Monument. Test Pit 2 was not in the area of the Scheduled Monument. It was known that the City Wall had been truncated in the Victorian period. The degree of truncation was unknown, but probably to foundation level.  The evaluation revealed the truncated foundation of the Roman City in Test Pit 1. It was aligned roughly parallel to the building's frontage with Jewry Street. The wall was set into a consolidation layer, dated, by comparison to other excavations, to 80AD-200AD. East of the wall in both test pits were truncated backfilled Medieval pits, and in Test Pit 2, a Victorian cess pit.  *The natural was not observed in either pit*",
3c766c18-5c91-4f3e-bee0-577ac01bf7b8,3c766c18-5c91-4f3e-bee0-577ac01bf7b8,Barking and Dagenham,Borough,Current,Primary,Abbey Retail Park,,,Unit 7,Abbey Road,,Barking,IG11,ELO5371,Event - Intervention,Primary,Excavation at Abbey Retail Park,1998-01-29,1998-04-02,Full,"An excavation took place at Abbey Retail Park, Barking between the 29th January and the 2nd April 1998 by Thames Valley Archaeological Services. The area excavated produced deposits, features and finds from the Bronze Age, Roman, Saxon, Medieval and Post Medieval periods.  *Natural was observed at a height of 3.2-3.5m AOD*",GIS polygon was created using the location of the site at a scale of 1:1250 using OS MasterMap as a base.
3ce30bf1-4fe4-4618-8056-b86f8f2d4cf0,3ce30bf1-4fe4-4618-8056-b86f8f2d4cf0,Greenwich,Borough,Current,Primary,HMP Belmarsh Prison,,,,Griffin Manor Way,,London,,ELO13077,Event - Interpretation,Primary,Desk Based Assessment at HMP Belmarsh Prison,2013-03-01,2013-03-31,Full,"A desk based assessment was undertaken at Belmarsh Prison in March 2013 by Archaeology South East.   The site is known to contain early Neolithic to late Iron Age peats and there is a north-south aligned palaeochannel. Neolithic structures are also known to be present near to the palaeohannel, and they appear to be the remains of a timber trackway. Later Prehistoric activity was visible as Middle bronze Age worked timbers above the Neolithic structures.  These features may extending into the development area and as such there is a high potential for Prehistoric remains within the development area.",A GIS polygon was drawn over the approximate extent of the site. Mapped at 1:1250 using OS MasterMap as a base.
3d0a168a-8eda-4474-85a1-d74145cd35a0,3d0a168a-8eda-4474-85a1-d74145cd35a0,City of London,Borough,Current,Primary,,,,166-170,Bishopsgate,,London,EC2,ELO16874,Event - Intervention,Primary,Excavation at Bishopsgate,1988-01-01,1988-12-31,Full,"An archaeoloigcal excavation (ISH88) by the Department of Urban Archaeology in 1988 at 166-170 Bishopsgate, 14-15 New Street, City of London, EC2.   Natural sand and gravel, overlaid by brickearth, were cut by a series of intercutting pits dating from the Roman period onwards, including pits for quarrying brickearth, and for cess and rubbish disposal. No burials were found. A small flint and ragstone north-south foundation, brick drains and brick-lined cesspits were probably part of Medieval and Post Medieval buildings fronting onto Bishopsgate.",
3d27583d-6776-471d-ab99-ee44030663fc,3d27583d-6776-471d-ab99-ee44030663fc,City of London,Borough,Current,Primary,,,,64-74,Mark Lane,,London,EC3,ELO7625,Event - Interpretation,Primary,Desk Based Assessment at Mark Lane,2006-12-01,2006-12-31,Full,"An archaeological desk-based assessment was carried out by the Museum of London Archaeology Service on the site of 64-74 Mark Lane and 5-12 New London Street in December 2006.  The site lies within the Roman and Medieval City of London.  The archaeological potential on the site was judged to be reduced by the depth of existing basements, but that truncated archaeological features from all periods, from the Roman to Post Medieval, were likely to survive on the site.  There is a high potential for Intrusive features such as rubbish pits and wells to survive in areas of single basements and an underground car park.","A polygon covering the approximate area of the excavation was drawn at a scale of 1:1,250 using the OS MasterMap data as a base."
3d3e4858-82cd-4725-8989-34248be9d87b,3d3e4858-82cd-4725-8989-34248be9d87b,City of London,Borough,Current,Primary,Angel Inn,,,76-86,Bishopsgate,,London,EC2,ELO2808,Event - Intervention,Primary,Open Area Excavation at 76-86 Bishopsgate,1982-01-01,1982-12-31,Full,"An archaeological excavation by the Department of Urban Archaeology at 76-86 Bishopsgate, London EC2 in 1982.  The main purpose of the excavation was to trace the line of the Roman street suggested to run from the north-east corner of the 2nd Century forum north to a gate on the site of Bishopsgate to the north of the site, and to investigate any relationship with the 1st Century north to south street found on a different alignment at 28-32 Bishopsgate in 1982. The natural brickearth had been truncated to a shallow depth by modern basements on the west part of the site, adjacent to Bishopsgate. Roman intrusive features suggested the presence of 1st- and 2nd Century buildings and pits relating to a frontage beneath the modern street. None of the features postdating this period showed any sign of having been inserted through a substantial metalled surface. At the south-east corner of the site stratigraphy survived to a greater height. Initial quarrying activities and ground preparation were followed by a rectangular timber-framed building of at least two rooms extending beyond the limits of the excavation, with a gravelled area to its north. One room had a floor of opus signinum, the other had carefully laid make-ups of crushed building material ending with a (robbed) brickearth slab. Overlying this were quantities of tesserae and painted wall plaster. The building's destruction was dated to the 3rd or 4th Century. A small rectangular sunken-floored structure respecting the alignment was recorded within the area of the building. Its construction was probably contemporary with the demolition of the by then derelict building. The dark earth overlying these structures produced 3rd- and 4th Century pottery and coins. All subsequent periods in this area were represented by intense pit digging and consequently few indications of surfaces or structures survived. Fragments of crucible, an Early Medieval hearth and quantities of demolished kiln material in Medieval pits could suggest industrial activity in the vicinity. The remainder of the site, though heavily truncated, showed some pre-Roman features in the original ground surface with tree roots, overlaid by successive brickearth deposits and then Medieval soils, suggesting this area remained open for long periods. Several Medieval and Post Medieval cesspits were recorded across the site.During the excavation refurbishing of the north wall of St Ethelburga's church, on the south side of the site, afforded the opportunity of limited recording work. A 4m stretch of the north wall, revealed by removal of Victorian rendering, was recorded. A number of reused moulded stones incorporated in the 15th Century rebuild of the wall were noted. During underpinning of the party wall immediately north of the church a grave cut containing a skeleton was discovered, showing the north extent of the graveyard at the east end of the church.",
3d5979ac-f5e2-42ec-9e28-ddf3164fa978,3d5979ac-f5e2-42ec-9e28-ddf3164fa978,Croydon,Borough,Current,Primary,,,,76-78,Park Lane,,Croydon,,ELO8833,Event - Intervention,Primary,Trial Trench at Park Lane,2007-08-20,2007-08-20,Full,"An archaeological evaluation was conducted in August 2007 by Wessex Archaeology at land at 76-78 Park Lane and 28-31 &35 Edridge Road, Croydon. Site code PKA07. A number of large (around 1-2m) 19th Century pits were recorded in both trenches excavated. These cut the natural gravels and were filled with made ground deposits. They contained Post Medieval ceramics, clay pipe, glass was well as brick and roof slate fragments.  *natural gravels at 0.80-1.22m below present ground surface*","OASIS waiting for contractor to complete. 07/07/2009. GIS polygon mapped on OS Mastermap at 1:1000. 07/07/2009."
