ResourceID,Monument Type,Evidence,MainBuildingMaterial,CoveringMaterial,Component,Parent_UID,YearFrom,YearTo,DispDate,Period,Note
06c51193-7368-45c5-81d1-e2a5883ca58d,Gate,,,,,0,1901,1911,20th Century,20th Century,
06c57dbd-2339-45d8-bcf7-2a4605c00ec7,House,,,,,0,1860,1900,,,
06c8923f-370a-48cd-a8de-7e47aef0ef0a,Public House,Extant Building,Brick,Slate,,0,1837,2050,,,
06c8923f-370a-48cd-a8de-7e47aef0ef0a,,,,,Sash Window,492464,1837,2050,,,
06c8923f-370a-48cd-a8de-7e47aef0ef0a,,,,,Barge Board,492464,1837,2050,,,
06c94865-f168-4340-b287-f2d947e22f7c,Human Remains,,,,,0,1066,1900,,"Medieval,Post Medieval",
06c94865-f168-4340-b287-f2d947e22f7c,Cemetery,,,,,0,1066,1900,,"Medieval,Post Medieval",
06ca4b91-fd96-4f6c-ba5a-748e281d6ce1,Settlement,,,,,0,43,409,Roman,Roman,
06cb0edc-22ff-4341-b274-39013c9ddb4a,Wall,,Mortar,,,0,43,409,Roman,Roman,
06cb0edc-22ff-4341-b274-39013c9ddb4a,,,Ragstone,,,,,,,,
06cb0edc-22ff-4341-b274-39013c9ddb4a,Floor,,Mortar,,,0,43,409,Roman,Roman,
06cb0edc-22ff-4341-b274-39013c9ddb4a,Hypocaust,,Ceramic,,,0,43,409,Roman,Roman,
06cb0edc-22ff-4341-b274-39013c9ddb4a,Dark Earth,Sub Surface Deposit,,,,0,43,409,Roman,Roman,
06ccbf97-3e05-4708-96a7-f792a37623df,Rubbish Pit,,,,,0,43,1065,,,
06ccbf97-3e05-4708-96a7-f792a37623df,Quarry Pit,,,,,0,43,1065,,,
06ccbf97-3e05-4708-96a7-f792a37623df,Drove Road,,,,,0,43,1065,,,
06ccbf97-3e05-4708-96a7-f792a37623df,Ditch,,,,,0,43,1065,,,
06ce91d8-6e7f-4b24-92c7-fd1900ca5c77,Findspot,Unstratified Find,,,,0,43,409,Roman,Roman,
06d09cfc-2ac7-4686-8c0d-26df2f35891d,Brickearth Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
06d0db66-a528-4f6e-9642-6958796ed39c,Wall,,,,,0,1540,1900,Post Medieval,Post Medieval,
06d10e01-4dd9-4cbc-bb4d-7dc82b1f3a4a,Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
06d2d574-833b-46ac-9d56-dcc237884e4a,Railway Office,Extant Building,Brick,Stone,,0,1910,1960,,,
06d2d574-833b-46ac-9d56-dcc237884e4a,,,,,Doorcase,493615,1910,1960,,,
06d2d574-833b-46ac-9d56-dcc237884e4a,,,,,Cornice,493615,1910,1960,,,
06d2d574-833b-46ac-9d56-dcc237884e4a,,,,,Pediment,493615,1910,1960,,,
06d2d574-833b-46ac-9d56-dcc237884e4a,,,,,Dome,493615,1910,1960,,,
06d2d574-833b-46ac-9d56-dcc237884e4a,,,,,Finial,493619,1910,1960,,,
06d316ae-e10c-4d7b-82bf-a288a85577a2,Steps,,,,,0,1540,1900,Post Medieval,Post Medieval,
06d316ae-e10c-4d7b-82bf-a288a85577a2,Landing Steps,,,,,0,1540,1900,Post Medieval,Post Medieval,
06d39793-1576-4eab-8e4a-e920f0a71211,Hut,Extant Building,,,,0,1942,2007,,,
06d5b964-1dbb-416e-bd37-9835a1c7010c,Railings,,,,,0,1750,,,,
06d5b964-1dbb-416e-bd37-9835a1c7010c,Hospital,,,,,0,1800,1899,,,
06d5b964-1dbb-416e-bd37-9835a1c7010c,Courtyard,,,,,0,1750,,,,
06d5b964-1dbb-416e-bd37-9835a1c7010c,Hospital,,,,,0,1750,1759,,,
06d5d5b9-8736-446b-9741-38e5956dcc7c,Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
06d81162-a345-4c5a-b96f-e214ed5d4cb6,Public House,,,,,0,1800,1832,,,
06d81162-a345-4c5a-b96f-e214ed5d4cb6,Wall,,,,,0,,,,,
06d81162-a345-4c5a-b96f-e214ed5d4cb6,Public House,,,,,0,1700,1766,,,
06d977d6-fcae-430f-abd7-3f3f1bc0d775,Detached House,,,,,0,1767,1799,,,
06d977d6-fcae-430f-abd7-3f3f1bc0d775,Semi Detached House,,,,,0,1850,1890,,,
06d99f66-69f1-4342-8b96-03d4dc9e7305,Building,,,,,0,43,409,Roman,Roman,
06d9d7a6-6ddb-4e78-802b-913bf9a9ec84,Pit,,,,,0,43,409,Roman,Roman,
06d9d7a6-6ddb-4e78-802b-913bf9a9ec84,Post Hole,,,,,0,43,409,Roman,Roman,
06d9d7a6-6ddb-4e78-802b-913bf9a9ec84,Occupation Site,,,,,0,43,409,Roman,Roman,
06da83a9-0263-40b9-818e-fa4facbd0fb8,Cafe,,,,,0,1935,1935,,,
06da83a9-0263-40b9-818e-fa4facbd0fb8,Railings,,,,,0,1935,1935,,,
06da83a9-0263-40b9-818e-fa4facbd0fb8,Grandstand,,,,,0,1935,1935,,,
06dc406c-9287-45db-9ecc-471067354553,Golf Club,Designed Landscape,,,,0,1922,2050,,,
06dc406c-9287-45db-9ecc-471067354553,Military Training Site,Documentary Evidence,,,,0,1914,1918,,,
06dd14a3-3b0d-4c76-9faa-7018220888d7,Cess Pit,,,,,0,1825,1875,,,
06dd2c6e-6f43-43fc-856d-466f0b201056,Pit,Excavated Feature,,,,0,1540,1900,Post Medieval,Post Medieval,"Two pits were identified in Pite Cap 1, one was identified beneath a floor in Pile Cap 4 and a possible pit was recorded in Pile Cap 2 over surviving elements of a red brick wall."
06dd2c6e-6f43-43fc-856d-466f0b201056,Culvert,Excavated Feature,,,,0,1540,1900,Post Medieval,Post Medieval,Towards the top of Pile Cap 2 a 19th/20th century brick culvert was recorded.
06dd2c6e-6f43-43fc-856d-466f0b201056,Cess Pit,Excavated Feature,,,,0,1540,1900,Post Medieval,Post Medieval,In Pile Cap 3 two circular brick cess pits were recorded in the northern and eastern limits of the excavation. The northern one was fairly shallow and had been backfilled with brick rubble.
06dd2c6e-6f43-43fc-856d-466f0b201056,Floor,Excavated Feature,,,,0,1540,1900,Post Medieval,Post Medieval,"Two floors were recorded on the site, one in Pile Cap 4, which extended across the whole area of the trench and lay at 3.04m OD, and one in Pile Cap 5 which was found at 3.40m OD. This floor appeared to be associated to a possible cellar."
06dd2c6e-6f43-43fc-856d-466f0b201056,Wall,Excavated Feature,,,,0,1540,1900,Post Medieval,Post Medieval,"Several post-medieval walls were recorded across the site. One in Pile Cap 2, one in Pile Cap 5 and one in 6 which was probably related to the one in Pile Cap 5.. Walls in Pile Cap 5 and 6 posibly formed part of cellar that mey have been present."
06e02b91-771f-49b6-b2fc-717221ee0b11,Childrens Home,,,,,0,1860,,,,
06e02b91-771f-49b6-b2fc-717221ee0b11,House,,,,,0,1887,1888,,,
06e27776-9850-464b-9de8-31fe929143d9,Semi Detached House,,,,,0,1900,1999,,,
06e27776-9850-464b-9de8-31fe929143d9,Semi Detached House,,,,,0,1841,1843,,,
06e27776-9850-464b-9de8-31fe929143d9,Steps,,,,,0,1841,1843,,,
06e27776-9850-464b-9de8-31fe929143d9,Railings,,,,,0,1841,1843,,,
06e3c770-cd99-4474-946a-e6504292e717,Landfill Site,,,,,0,1540,1900,Post Medieval,Post Medieval,
06e4ff77-8897-4d49-b27b-4aee13a9a985,Fishpond,,,,,0,1066,1539,Medieval,Medieval,
06e4ff77-8897-4d49-b27b-4aee13a9a985,Fishpond,,,,,0,1540,1900,Post Medieval,Post Medieval,
06e61592-4f23-4f3c-8bbe-2eec23cff765,Ring Ditch,,,,,0,-2200,-701,,,
06e61592-4f23-4f3c-8bbe-2eec23cff765,Ring Ditch,,,,,0,-1000,-701,,,
06e61592-4f23-4f3c-8bbe-2eec23cff765,Pit,Sub Surface Deposit,,,,0,-3000,-2201,,,Two pits containing flintwork and pottery
06e78746-2fba-492c-8417-409c781eb014,Building,,,,,0,1540,1900,Post Medieval,Post Medieval,
06e7f47a-4ada-4b46-a6b6-ce99fd87d389,Findspot,Find,,,,0,-130000,-115000,,,"A MIS (Marine Isotope Stage) of 5e (130,000 - 115,000 BC) has been suggested for the deposits."
06e823b2-46ec-4330-8065-15763e9ad795,Meadow,,,,,0,1066,1539,Medieval,Medieval,
06eaed1f-f204-48c6-9bdf-a42b852a353a,Churchyard,Structure,,,,0,1539,2050,,,
06eaed1f-f204-48c6-9bdf-a42b852a353a,Path,Structure,,,,487634,,2050,,,
06eaed1f-f204-48c6-9bdf-a42b852a353a,Retaining Wall,Structure,Flint,,,487634,,2050,,,
06eaed1f-f204-48c6-9bdf-a42b852a353a,Steps,Structure,,,,487634,,2050,,,
06eaed1f-f204-48c6-9bdf-a42b852a353a,Seat,Structure,,,,487634,,2050,,,
06eaed1f-f204-48c6-9bdf-a42b852a353a,Garden,Botanical Feature,,,,487634,1885,2050,,,
06eb237a-3a87-4d8b-b146-b7db2635dbb5,Board School,Extant Building,Brick,,,0,1911,2006,,,
06eb237a-3a87-4d8b-b146-b7db2635dbb5,College,Extant Building,Brick,,,0,2006,2050,,,
06eb7b4b-c5a4-4ec8-93cf-dcf08d7ebd99,Road,,,,,0,1066,1539,Medieval,Medieval,
06eb7b4b-c5a4-4ec8-93cf-dcf08d7ebd99,Road,,,,,0,1540,1900,Post Medieval,Post Medieval,
06ebc27b-abe2-40ef-a003-3b74407aca7d,House,,,,,0,1066,1539,Medieval,Medieval,
06ebc27b-abe2-40ef-a003-3b74407aca7d,House,,,,,0,1485,1603,Tudor,Tudor,
06ebc27b-abe2-40ef-a003-3b74407aca7d,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
06ec5c26-22de-435b-96f3-7e3cd550026e,Inhumation,,,,,0,43,409,Roman,Roman,
06ef6271-9094-4cdf-a71e-9853d1dbfd2a,Lithic Working Site,,,,,0,-10000,-4001,,,
06ef6271-9094-4cdf-a71e-9853d1dbfd2a,Lithic Working Site,,,,,0,-40000,-10001,,,
06efe3cd-b70b-4e93-aaab-9c8b87de2884,Commemorative Monument,Structure,,,,0,1875,1875,,,
06efe3cd-b70b-4e93-aaab-9c8b87de2884,Sarcophagus,Structure,Portland Stone,,,465151,1875,1875,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Palace,,,,,0,1700,1799,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,House,,,,,0,1773,1773,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Architectural Fragment,,,,,0,1760,1760,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Architectural Fragment,,,,,0,1737,1777,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Government Office,,,,,0,1959,1959,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Architectural Fragment,,,,,0,1700,1799,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,House,,,,,0,1760,1760,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,House,,,,,0,1700,1799,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,House,,,,,0,1737,1777,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Undercroft,,,,,0,1500,1599,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Architectural Fragment,,,,,0,1702,1742,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Undercroft,,,,,0,1700,1799,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Undercroft,,,,,0,1510,1550,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Architectural Fragment,,,,,0,1773,1773,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,House,,,,,0,1702,1742,,,
06f0692b-b8c0-4ac1-808c-408599aba03b,Palace,,,,,0,1510,,,,
06f8184b-1b11-4042-b09e-7284c6db88d8,Dark Earth,,,,,0,400,500,,,
06f954fb-5949-4ab5-8862-a8e4cbf18cab,Pottery Workshop,,,,,0,1540,1900,Post Medieval,Post Medieval,
06f95b6b-b0bf-4ebe-ace2-2f8909f638bb,Findspot,,,,,0,43,409,Roman,Roman,
06f9ce26-ad9d-46d0-9a1a-91679b5217c6,Farm,,,,,0,1066,1539,Medieval,Medieval,
06f9ce26-ad9d-46d0-9a1a-91679b5217c6,Tenement,,,,,0,1066,1539,Medieval,Medieval,
06fb4c6e-5ecb-4f19-a6a4-8ae7899382fe,Ditch,,,,,0,-2200,-701,,,
06fe8b87-9b0a-41c1-814a-901074277d7c,Floor,,,,,0,1066,1539,Medieval,Medieval,
06fe8b87-9b0a-41c1-814a-901074277d7c,Pavement,,,,,0,1066,1539,Medieval,Medieval,
07050095-c38c-41a4-b8ae-13da75f5122d,Water Channel,,,,,0,1066,1539,Medieval,Medieval,
07050095-c38c-41a4-b8ae-13da75f5122d,Water Channel,,,,,0,410,1065,,,
07050095-c38c-41a4-b8ae-13da75f5122d,Water Channel,,,,,0,410,1065,,,
07050095-c38c-41a4-b8ae-13da75f5122d,Flood Deposit,,,,,0,1066,1539,Medieval,Medieval,
07050095-c38c-41a4-b8ae-13da75f5122d,Flood Deposit,,,,,0,410,1065,,,
0706df4f-26ab-41d7-b3cb-aa5fadb8c68f,Waterlain Silt,Sub Surface Deposit,,,,0,,,,,
0708c46a-5150-4cb0-a701-2172c1a70617,Terraced House,,,,,0,1840,1880,,,
0708f983-da88-466d-a095-8118df785123,Garden Soil,,,,,0,1540,1900,Post Medieval,Post Medieval,
070b21d4-08c3-4c1d-ad3b-fc98645e95ff,Gravel Pit,,,,,0,1066,1539,Medieval,Medieval,
070b21d4-08c3-4c1d-ad3b-fc98645e95ff,Gravel Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
070c399f-64fa-48b6-8179-e455455c9c71,Chest Tomb,Extant Structure,,,,0,1447,1544,,,
070c399f-64fa-48b6-8179-e455455c9c71,Commemorative Monument,Extant Structure,,,,0,1620,1875,,,
070c399f-64fa-48b6-8179-e455455c9c71,Chapel,Extant Building,Ashlar,,,0,1519,2050,,,
070c399f-64fa-48b6-8179-e455455c9c71,,Extant Building,Lead,,,,,,,,
070c399f-64fa-48b6-8179-e455455c9c71,,Extant Building,Ragstone,,,,,,,,
070c399f-64fa-48b6-8179-e455455c9c71,,,,,Vestry,436193,1876,2050,,,
070c399f-64fa-48b6-8179-e455455c9c71,,,,,Tower,436193,1876,2050,Rebuilt,,
070c399f-64fa-48b6-8179-e455455c9c71,,,,,Organ,436193,1699,2050,,,
070fd6d6-00c3-49d7-90f1-d7acff69ba66,Telephone Box,,,,,0,1927,1927,,,
07100032-1118-4087-926d-e5f5e1aa50e4,Findspot,,,,,0,43,409,Roman,Roman,
0710f3e8-e075-49fb-b085-1b99d2fb2288,Underground Railway Station,,,,,0,1922,1922,,,
0710f3e8-e075-49fb-b085-1b99d2fb2288,Train Shed,,,,,0,1865,1865,,,
07110a63-504f-4300-8976-7e1819d0b864,House,,,,,0,1700,1732,,,
07110a63-504f-4300-8976-7e1819d0b864,House,,,,,0,1710,1750,,,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gate,,,,,0,1066,1539,Medieval,Medieval,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gate,,,,,0,1540,1900,Post Medieval,Post Medieval,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gate,,,,,0,410,1065,,,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gate,,,,,0,410,1065,,,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gatehouse,,,,,0,1066,1539,Medieval,Medieval,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gatehouse,,,,,0,1540,1900,Post Medieval,Post Medieval,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gatehouse,,,,,0,410,1065,,,
07115241-fb1d-4a84-b95f-fee195a0aaed,Gatehouse,,,,,0,410,1065,,,
0711d878-4a54-4337-889d-067fdfe97e0b,Dump,,,,,0,43,409,Roman,Roman,
071586e4-8805-4688-b335-cac5500430f6,House,,,,,0,1800,1832,,,
0715b930-de59-4b6c-bd0c-4d4002f2b1ab,Dark Earth,,,,,0,43,409,Roman,Roman,
0717c9cc-990e-4fd4-ac01-3e85d58cf397,Field Boundary,Sub Surface Deposit,,,,0,1140,1220,,,
0717c9cc-990e-4fd4-ac01-3e85d58cf397,Ditch,Sub Surface Deposit,,,,0,1140,1220,,,
07185bd7-04c7-4573-bf20-fe060411fe41,Cess Pit,,,,,0,1066,1539,Medieval,Medieval,
07185bd7-04c7-4573-bf20-fe060411fe41,Drain,,,,,0,1066,1539,Medieval,Medieval,
07188929-6628-442b-b6bd-e58ce71a4cd1,House,,,,,0,1066,1539,Medieval,Medieval,
07194260-2360-47a3-b47c-00ee4e4200b9,Botanic Garden,Documentary Evidence,,,,0,1910,1923,,,"Revd William Wilks (1843-23); vicar of Shirley parish 1879-1912 but at that time lived in what is now the Old Vicarage. 1910 is the date he purchased land to west of the vicarage, built his house now called Hall Grange, and established his garden."
07194260-2360-47a3-b47c-00ee4e4200b9,Community Garden,Botanical Feature,,,,0,1958,2050,,,
07194260-2360-47a3-b47c-00ee4e4200b9,Bog Garden,Documentary Evidence,,,,503053,1910,1923,,,
07194260-2360-47a3-b47c-00ee4e4200b9,Wild Garden,Botanical Feature,,,,503053,1910,1923,,,
07194260-2360-47a3-b47c-00ee4e4200b9,Commemorative Garden,Botanical Feature,,,,503054,1958,,,,commemorative trees and shrubs planted in grounds of Hall Place for residents reaching 100th birthdays and in memory of former residents.
07194260-2360-47a3-b47c-00ee4e4200b9,Botanic Garden,Documentary Evidence,,,,0,1879,1912,,,"This refers to the garden of the Old Vicarage, developed while Revd Wilks was vicar of St John's Shirley."
07194260-2360-47a3-b47c-00ee4e4200b9,Kitchen Garden,Documentary Evidence,,,,503058,1820,,,,New vicarage built on former kitchen garden of Old Vicarage to the west. Date built not known.
071973fc-c6e5-402c-8779-b3fba7ef5555,Estate Building,,,,,0,1860,1900,,,
071973fc-c6e5-402c-8779-b3fba7ef5555,Water Tower,,,,,0,1860,1900,,,
07199fcb-89b7-4b15-b370-dbe0604f40aa,Findspot,,,,,0,-700,409,,,
071a596f-f9a0-4199-addc-d5c6547933ee,Chapter House,,,,,0,1066,1539,Medieval,Medieval,
071b19fc-5595-4128-aa07-420b38b7c724,House,,,,,0,1900,1999,,,
071b19fc-5595-4128-aa07-420b38b7c724,Terraced House,,,,,0,1767,1799,,,
071b19fc-5595-4128-aa07-420b38b7c724,Shop,,,,,0,1900,1999,,,
071b4272-7f98-4855-99a8-77ff53a9b511,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
071d51f4-25ca-49d3-83ce-1a3bd4f1e8bd,Water Channel,,,,,0,-500000,42,,,
071d51f4-25ca-49d3-83ce-1a3bd4f1e8bd,Water Channel,,,,,0,43,409,Roman,Roman,
071f6e69-94bf-4017-8b8b-71a986ce232c,House,,,,,0,1833,1866,,,
071f6e9a-8ebe-4a22-8ff3-f0e8dd33491d,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
07249025-dc1a-4a67-8cf0-e5089af108e0,Plague Pit,,,,,0,1066,1539,Medieval,Medieval,
07249025-dc1a-4a67-8cf0-e5089af108e0,Plague Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
07260b4a-1d50-402b-9470-0780f30ac16e,Hospital,,,,,0,1540,1900,Post Medieval,Post Medieval,
07260b4a-1d50-402b-9470-0780f30ac16e,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
0727a798-72d2-4efd-8cf9-553e0e75792a,Cemetery,,,,,0,1066,1539,Medieval,Medieval,
0729a263-bfca-4d89-bedd-8bd52a68ed8d,Hypocaust,,,,,0,43,409,Roman,Roman,
072a82ed-1b82-4901-b035-5943d0c3bc19,Strict Baptist Chapel,Extant Building,Brick,,,0,1880,1970,Altered c.1954-1970,,
072a82ed-1b82-4901-b035-5943d0c3bc19,Industrial Building,,,,,0,1954,2005,,,
072a82ed-1b82-4901-b035-5943d0c3bc19,Church,,,,,0,2005,2050,,,
072d41d3-66ef-4b31-8f58-fcd3cff51f92,Flats,,,,,0,1893,1933,,,
072e176f-7f98-4996-8eac-febf40ca65a6,Shop,,,,,0,,,,,
072f779c-e3e4-404a-ae32-dad637826ca0,House,,,,,0,1867,1899,,,
072f779c-e3e4-404a-ae32-dad637826ca0,House,,,,,0,1800,1899,,,
072fd3a5-84e4-4ce2-ad71-b00576ceecc8,Dock,,Brick,,,0,1801,1805,Constructed,,
0730f413-5744-4e90-a57b-696cc1e41bc4,Pit,,,,,0,1066,1539,Medieval,Medieval,
0733482a-dcbf-4830-a828-fd734259e640,Warehouse,,,,,0,1800,1832,,,
07341fda-d00d-44ef-b933-d462ead3602d,Detached House,,,,,0,1899,1899,,,
073456c4-9292-41f3-a379-9df7783ee7ec,Terraced House,,,,,0,1820,1830,,,
073456c4-9292-41f3-a379-9df7783ee7ec,Town House,,,,,0,1820,1830,,,
073456c4-9292-41f3-a379-9df7783ee7ec,Railings,,,,,0,1820,,,,
0734ef4f-674d-460f-bf87-b113a5112cf4,Siegework,,,,,0,1540,1900,Post Medieval,Post Medieval,
073553b1-4de9-4809-99e0-cc1d99ed1c3b,Findspot,,,,,0,-1000,-701,,,
073553b1-4de9-4809-99e0-cc1d99ed1c3b,Findspot,,,,,0,-2200,-701,,,
0735b07e-3798-437d-8993-b4a7d0a8ab34,Gravel Pit,,,,,0,1066,1539,Medieval,Medieval,
0735ba61-d836-46d2-94ee-6f13892cc3c5,Building,,,,,0,1066,1539,Medieval,Medieval,
0735ba61-d836-46d2-94ee-6f13892cc3c5,Building,,,,,0,43,409,Roman,Roman,
0735ba61-d836-46d2-94ee-6f13892cc3c5,Wall,,,,,0,1066,1539,Medieval,Medieval,
0735ba61-d836-46d2-94ee-6f13892cc3c5,Wall,,,,,0,43,409,Roman,Roman,
073a3d2e-f3cc-4da7-98a5-605723ecf3c5,Findspot,,,,,0,43,409,Roman,Roman,
073c1130-2d02-49ae-9652-6923ebed0e8b,Town Defences,Sub Surface Deposit,,,,0,1066,1539,Medieval,Medieval,
073c1130-2d02-49ae-9652-6923ebed0e8b,Town Ditch,Sub Surface Deposit,,,,0,1066,1539,Medieval,Medieval,
073c3d2d-f275-444d-9151-bdcfe1700c38,Rag Mill,,,,,0,1540,1900,Post Medieval,Post Medieval,
073f0929-0082-4182-bf8d-94722a826b02,Railings,,,,,0,1800,1899,,,
073f0929-0082-4182-bf8d-94722a826b02,Gate,,,,,0,1800,1899,,,
07405f5b-a149-4abd-8312-5fee91eddcd1,Ditch,Excavated Feature,,,,0,-1000,-401,,,
074065b0-a945-49a8-aef2-907b2d276503,Findspot,,,,,0,1540,1900,Post Medieval,Post Medieval,
0740e6f4-6235-4f7d-85bb-0514f59d75ce,Artists Studio,,,,,0,1850,1890,,,
0741de56-e662-4928-ae99-d6e9c6beeb54,Marsh,,,,,0,1066,1539,Medieval,Medieval,
0741de56-e662-4928-ae99-d6e9c6beeb54,Marsh,,,,,0,1485,1603,Tudor,Tudor,
0741de56-e662-4928-ae99-d6e9c6beeb54,Reed Bed,,,,,0,1066,1539,Medieval,Medieval,
0741de56-e662-4928-ae99-d6e9c6beeb54,Reed Bed,,,,,0,1485,1603,Tudor,Tudor,
07460a1a-2465-48cf-88af-d852fbdc492b,Church Hall,Extant Building,Brick,Stone,,0,1929,2050,,,
07460a1a-2465-48cf-88af-d852fbdc492b,Library,Extant Building,,,,0,1929,2050,,,
07460a1a-2465-48cf-88af-d852fbdc492b,,,,,Balcony,491160,1929,2050,,,
074768e6-597a-4451-9fbb-0b561532f276,Arch,,,,,0,1825,1865,,,
07478b05-7b1c-4108-9066-ba1d27b005db,Engine House,,,,,0,1540,1900,Post Medieval,Post Medieval,
0749081e-dc0b-46ae-b96c-c67451995846,Alluvium,,,,,0,,,,,
074b552f-43b7-4e4c-b60e-df319b440381,Gatehouse,Sub Surface Deposit,,,,0,1066,1539,Medieval,Medieval,
074b552f-43b7-4e4c-b60e-df319b440381,Tower,Sub Surface Deposit,,,,0,1066,1539,Medieval,Medieval,
074df74b-7349-4b6f-ad32-b074ff4e4b22,Police Telephone Pillar,,,,,0,1925,1945,,,
074e5ccf-9995-4175-9b5c-148694d24920,Column,,,,,0,1900,1932,,,
074e5ccf-9995-4175-9b5c-148694d24920,Boundary Wall,,,,,0,1900,1932,,,
074e7cd0-97e0-43d4-a6f1-c03216c6636f,Pit,,,,,0,410,1065,,,
074e7cd0-97e0-43d4-a6f1-c03216c6636f,Pit,,,,,0,410,1065,,,
074ef048-f8f3-4654-9427-c1ff21047330,House,,,,,0,1767,,,,
074ef048-f8f3-4654-9427-c1ff21047330,House,,,,,0,1733,1766,,,
074f409d-f291-4f72-bdf0-c9682d85ac1b,Terraced House,,,,,0,1828,1830,,,
074f409d-f291-4f72-bdf0-c9682d85ac1b,Railings,,,,,0,1828,,,,
074f7afb-11ba-4a6a-993c-df1ff5a386f5,Plaque,,,,,0,1833,1866,,,
074f7afb-11ba-4a6a-993c-df1ff5a386f5,Terraced House,,,,,0,1833,1866,,,
074f7afb-11ba-4a6a-993c-df1ff5a386f5,Terrace,,,,,0,1833,1866,,,
074fdab8-d772-449a-959a-fa7b6520f444,Timber Framed Building,,,,,0,1891,1891,,,
074fdab8-d772-449a-959a-fa7b6520f444,Turbine House,,,,,0,1891,1891,,,
074fdab8-d772-449a-959a-fa7b6520f444,Water Turbine,,,,,0,1891,1891,,,
074fdab8-d772-449a-959a-fa7b6520f444,Engine,,,,,0,1891,1891,,,
074fdab8-d772-449a-959a-fa7b6520f444,Machinery,,,,,0,1900,1932,,,
074fdab8-d772-449a-959a-fa7b6520f444,Shed,,,,,0,1900,1932,,,
074fdab8-d772-449a-959a-fa7b6520f444,Sluice Gate,,,,,0,1891,1891,,,
074fdab8-d772-449a-959a-fa7b6520f444,Sluice,,,,,0,1891,1891,,,
074fead2-e0cd-4400-b136-8e7ebd15c65f,Findspot,,,,,0,43,409,Roman,Roman,
074fead2-e0cd-4400-b136-8e7ebd15c65f,Pavement,Excavated Feature,,,,0,43,409,Roman,Roman,Fragments of pavement found in Southwark cathedral by Gwilt during alterations in 1825.
0750e8d6-d7ce-48fc-8859-ba50fff2c364,Cremation Cemetery,,,,,0,-1600,-1001,,,
07513ae4-5b9d-4fee-a084-760050077427,Terrace,Extant Building,Brick,,,0,1844,2050,,,
075453e8-8139-4c06-9ffe-6b2192e61535,Chapel,,,,,0,1066,1539,Medieval,Medieval,
075453e8-8139-4c06-9ffe-6b2192e61535,Chapel,,,,,0,1485,1603,Tudor,Tudor,
0756ec1d-f29c-4aa7-8531-da87234bd069,Telephone Box,,,,,0,1935,1935,,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,Detached House,Extant Building,Brick,Tile,,0,1898,1938,Altered c.1938?,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,Convalescent Home,,,,,0,1938,1954,,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,Sanatorium,,,,,0,1954,1969,Altered c.1960s,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,Nursery,,,,,0,1960,1978,Altered c.1978,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,Restaurant,Extant Building,Brick,Tile,,0,1978,2050,,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,,,,,Casement Window,494369,1898,2050,,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,,,,,Casement Window,494373,1898,2050,,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,,,,,Gable,494373,1898,2050,,,
0758a0d4-fb8c-4c41-960b-d3d3ad84fe10,,,,,Gable,494369,1898,2050,,,
0759b58d-c758-4694-a673-3b0da49baa71,Peat,,,,,0,-2200,-701,,,
0759b58d-c758-4694-a673-3b0da49baa71,Peat,,,,,0,-1000,-701,,,
075b3ea7-d7cb-4ab3-9395-ecb3856a6b76,Well,Documentary Evidence,,,,0,1840,1860,,,
